ori_tissue,ori_cell_type,prompt,corrected_tissue,corrected_cell,reason,status
liver metastasis (liv.mets),spp1+ tams,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver metastasis (liv.mets)
    - 原始细胞类型: spp1+ tams

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma cells'
  候选细胞 2: cell_ontology_class='plasma cell', free_annotation='plasma_cells'
  候选细胞 3: cell_ontology_class='plasma cell', free_annotation='plasma cell'
  候选细胞 4: cell_ontology_class='hepatocyte', free_annotation='hepatocyte'
  候选细胞 5: cell_ontology_class='plasma cell', free_annotation='plasma'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver metastasis,"spp1+ tams
```",原始数据中提到的组织是“liver metastasis (liv.mets)”，这表明样本来源于肝脏转移灶，而非正常肝组织。因此，“liver”作为候选组织并不准确，应保留原始组织描述以反映其病理状态。关于细胞类型，原始数据标注为“spp1+ tams”，这指的是表达SPP1的肿瘤相关巨噬细胞（TAMs）。然而，候选匹配中没有直接对应“spp1+ tams”的选项，且所有候选细胞类型均与原始描述不符（如“plasma cell”或“hepatocyte”）。因此，原始细胞类型的描述更为具体和准确，应予以保留。,found
liver metastasis (liv.mets),c1qc+ tams,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver metastasis (liv.mets)
    - 原始细胞类型: c1qc+ tams

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='erythrocyte', free_annotation='erythrocyte'
  候选细胞 2: cell_ontology_class='erythrocyte', free_annotation='erythrocytes'
  候选细胞 3: cell_ontology_class='plasma cell', free_annotation='plasma cells'
  候选细胞 4: cell_ontology_class='plasma cell', free_annotation='plasma cell'
  候选细胞 5: cell_ontology_class='hepatocyte', free_annotation='hepatocyte'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"c1qc+ tams
```",原始数据中提到的组织是“liver metastasis (liv.mets)”，这表明样本来源于肝脏转移灶，而非正常肝脏组织。因此，“liver”作为候选组织并不完全准确，但它是目前最接近的选项。对于细胞类型，原始数据标注为“c1qc+ tams”，这指的是表达C1QC的肿瘤相关巨噬细胞（TAMs）。然而，候选匹配中没有直接对应“tumor-associated macrophage”或类似注释的选项。在缺乏更具体匹配的情况下，我们只能选择保留原始标注以反映其特殊性。,found
liver metastasis (liv.mets),c1qc+ tams,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver metastasis (liv.mets)
    - 原始细胞类型: c1qc+ tams

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='erythrocyte', free_annotation='erythrocyte'
  候选细胞 2: cell_ontology_class='erythrocyte', free_annotation='erythrocytes'
  候选细胞 3: cell_ontology_class='plasma cell', free_annotation='plasma cells'
  候选细胞 4: cell_ontology_class='plasma cell', free_annotation='plasma cell'
  候选细胞 5: cell_ontology_class='hepatocyte', free_annotation='hepatocyte'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"c1qc+ tumor-associated macrophages (TAMs)
```","原始组织标注为 ""liver metastasis (liv.mets)""，表明这是肝脏转移灶，而非正常肝组织。因此，候选匹配中的 ""liver"" 并不完全准确，但可以接受作为标准化的组织类型，因为转移灶仍然位于肝脏。原始细胞类型标注为 ""c1qc+ tams""，指的是表达 c1qc 的肿瘤相关巨噬细胞（TAMs）。然而，候选匹配中没有直接对应 TAMs 的选项，最接近的是 ""plasma cell"" 和 ""hepatocyte""，但它们并不符合 TAMs 的特性。因此，细胞类型应保留原始标注以反映其特异性。",found
liver metastasis (liv.mets),c1qc+ tams,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver metastasis (liv.mets)
    - 原始细胞类型: c1qc+ tams

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='erythrocyte', free_annotation='erythrocyte'
  候选细胞 2: cell_ontology_class='erythrocyte', free_annotation='erythrocytes'
  候选细胞 3: cell_ontology_class='plasma cell', free_annotation='plasma cells'
  候选细胞 4: cell_ontology_class='plasma cell', free_annotation='plasma cell'
  候选细胞 5: cell_ontology_class='hepatocyte', free_annotation='hepatocyte'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"c1qc+ tams
```","原始组织标注为 ""liver metastasis (liv.mets)""，表明这是肝脏的转移性病变，而非正常肝组织。因此，候选匹配中的 ""liver"" 并不完全准确，但可以接受作为标准化标注，因为它是描述该样本来源的最佳选项。原始细胞类型标注为 ""c1qc+ tams""，指的是表达 C1QC 的肿瘤相关巨噬细胞（TAMs）。然而，候选匹配中没有直接对应 ""c1qc+ tams"" 的选项。根据候选细胞列表，最接近的可能是 ""plasma cell"" 或 ""hepatocyte""，但它们并不符合 TAMs 的定义。因此，保留原始细胞类型的标注更为合适。",found
liver metastasis (liv.mets),mki67+ tams,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver metastasis (liv.mets)
    - 原始细胞类型: mki67+ tams

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='erythrocyte', free_annotation='erythrocyte'
  候选细胞 2: cell_ontology_class='erythrocyte', free_annotation='erythrocytes'
  候选细胞 3: cell_ontology_class='hepatocyte', free_annotation='hepatocyte'
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='nk cell'
  候选细胞 5: cell_ontology_class='plasma cell', free_annotation='plasma_cells'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver metastasis (liv.mets),"mki67+ tams
```",原始数据中提到的组织是“liver metastasis (liv.mets)”，表示肝脏转移灶，而候选匹配中的“liver”仅指正常肝脏组织，未明确反映转移灶特性。因此，修正组织应保留原始标注以准确描述病理状态。对于细胞类型，原始数据标注为“mki67+ tams”（增殖标志物阳性的肿瘤相关巨噬细胞），但候选匹配中没有直接对应的细胞类型。根据候选细胞列表，“nk cell”或“plasma cell”等均不符合描述，因此无法从候选细胞中找到合适的匹配，需保留原始标注。,found
tumor microenvironment,tams (c1qc+),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor microenvironment
    - 原始细胞类型: tams (c1qc+)

    候选匹配:
候选组织 1: thymus
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'
  候选细胞 2: cell_ontology_class='macrophage', free_annotation='macrophage'
  候选细胞 3: cell_ontology_class='macrophage', free_annotation='macrophages'
  候选细胞 4: cell_ontology_class='macrophage', free_annotation='tissue resident macrophage'

候选组织 2: skin
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",tumor microenvironment,"cell_ontology_class='macrophage', free_annotation='macrophage'
```","原始数据中提到的 ""tumor microenvironment"" 和 ""tams (c1qc+)"" 表明细胞类型为肿瘤相关巨噬细胞（TAMs），这是一种特定亚型的巨噬细胞，通常存在于肿瘤微环境中。候选匹配中的组织和细胞类型并未直接提及肿瘤微环境，但根据细胞本体分类和自由注释，所有候选细胞均标注为巨噬细胞，这与原始数据一致。由于肿瘤微环境是一个特殊的组织环境，无法完全归类到候选组织（如胸腺或皮肤）中，因此保留原始组织描述。对于细胞类型，选择最贴近 TAMs 的注释。",found
tumor microenvironment,tams (spp1+),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor microenvironment
    - 原始细胞类型: tams (spp1+)

    候选匹配:
候选组织 1: thymus
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='macrophage'
  候选细胞 2: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'
  候选细胞 3: cell_ontology_class='macrophage', free_annotation='macrophages'

候选组织 2: skin
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='macrophage'
  候选细胞 2: cell_ontology_class='macrophage', free_annotation='macrophages'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",tumor microenvironment,"tumor-associated macrophages (TAMs, SPP1+)
```","原始数据中提到的 ""tumor microenvironment""（肿瘤微环境）明确指向与肿瘤相关的组织环境，而候选匹配中的 ""thymus""（胸腺）和 ""skin""（皮肤）并不符合这一背景。此外，原始细胞类型 ""tams (spp1+)"" 指的是肿瘤相关巨噬细胞（Tumor-Associated Macrophages, TAMs），其特征是表达 SPP1 基因。尽管候选匹配中的细胞类型均为巨噬细胞，但它们未明确标注为肿瘤相关巨噬细胞，也未提及 SPP1 表达。因此，基于原始数据的上下文信息，候选匹配无法直接适用，需保留原始标注并进一步细化。",found
tumor microenvironment,cdc2s (c1qc+),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor microenvironment
    - 原始细胞类型: cdc2s (c1qc+)

    候选匹配:
候选组织 1: skin
  候选细胞 1: cell_ontology_class='cd1c-positive myeloid dendritic cell', free_annotation='cd1c-positive myeloid dendritic cell'
  候选细胞 2: cell_ontology_class='cd8-positive', free_annotation=''
  候选细胞 3: cell_ontology_class='cd4-positive helper t cell', free_annotation='cd4 helper t cell'

候选组织 2: lymph_node
  候选细胞 1: cell_ontology_class='cd1c-positive myeloid dendritic cell', free_annotation='cd1c-positive myeloid dendritic cell'

候选组织 3: blood
  候选细胞 1: cell_ontology_class='cd4-positive', free_annotation=''


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",lymph_node,"cd1c-positive myeloid dendritic cell
```","原始数据中提到的 ""tumor microenvironment"" 是一个广义的描述，通常涉及肿瘤周围的多种组织类型和细胞群体。原始细胞类型标注为 ""cdc2s (c1qc+)""，其中 c1qc 是一种与特定免疫细胞相关的标志物，尤其是树突状细胞（dendritic cells）。在候选匹配中，""cd1c-positive myeloid dendritic cell"" 是最符合 c1qc 阳性特征的细胞类型，且该细胞类型在多个组织中出现。考虑到肿瘤微环境常与淋巴结相关，且淋巴结是免疫细胞聚集的重要部位，因此选择淋巴结作为修正组织。",found
liver,nk cells (liver-resident),"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: liver
    - 原始细胞类型: nk cells (liver-resident)

    候选匹配:
候选组织 1: liver
  候选细胞 1: cell_ontology_class='nk cell', free_annotation='nk cells'
  候选细胞 2: cell_ontology_class='nk cell', free_annotation='nk cell'
  候选细胞 3: cell_ontology_class='nk cell', free_annotation='proliferating nk cell'
  候选细胞 4: cell_ontology_class='nk cell', free_annotation='uterine nk cells'
  候选细胞 5: cell_ontology_class='nk cell', free_annotation='natural killer cells'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",liver,"natural killer cells
```",原始数据中明确指出细胞类型为“liver-resident nk cells”，即肝脏驻留的自然杀伤细胞。在候选匹配中，虽然所有选项均属于自然杀伤细胞（NK cell）类别，但没有直接标注为“liver-resident”的选项。综合来看，“natural killer cells”是最接近的描述，因为它是一个通用术语，涵盖了肝脏驻留NK细胞的功能和特性，而其他选项如“uterine nk cells”或“proliferating nk cell”则特指其他状态或部位的NK细胞，与原始数据不符。组织类型“liver”保持不变，因其与原始数据一致。,found
tumor,spp1+ tam,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor
    - 原始细胞类型: spp1+ tam

    候选匹配:
候选组织 1: pancreas
  候选细胞 1: cell_ontology_class='pancreatic pp cell', free_annotation='pancreatic pp cell'

候选组织 2: blood
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma_cells'
  候选细胞 2: cell_ontology_class='hematopoietic stem cell', free_annotation='hematopoietic stem cell'

候选组织 3: fat
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma_cells'

候选组织 4: thymus
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",thymus,"macrophage
```","原始数据中提到的 ""tumor"" 和 ""spp1+ tam"" 提示这可能与肿瘤相关组织和肿瘤相关巨噬细胞（TAM, Tumor-Associated Macrophages）有关。在候选匹配中，thymus 的候选细胞类型 ""macrophage"" 最符合 TAM 的定义，因为巨噬细胞是 TAM 的主要组成部分，且 SPP1 是一种常与巨噬细胞相关的标志物。其他候选组织和细胞类型（如胰腺、血液或脂肪中的细胞类型）与原始数据的描述不符。",found
tumor,spp1+ tam,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor
    - 原始细胞类型: spp1+ tam

    候选匹配:
候选组织 1: pancreas
  候选细胞 1: cell_ontology_class='pancreatic pp cell', free_annotation='pancreatic pp cell'

候选组织 2: blood
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma_cells'
  候选细胞 2: cell_ontology_class='hematopoietic stem cell', free_annotation='hematopoietic stem cell'

候选组织 3: fat
  候选细胞 1: cell_ontology_class='plasma cell', free_annotation='plasma_cells'

候选组织 4: thymus
  候选细胞 1: cell_ontology_class='macrophage', free_annotation='monocyte/macrophage'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",thymus,"macrophage
```","原始数据中提到的 ""tumor"" 和 ""spp1+ tam"" 表明这是一种与肿瘤相关的组织，且细胞类型为 TAM（肿瘤相关巨噬细胞），其标记基因包括 SPP1。在候选匹配中，thymus 的候选细胞 1 提到 ""macrophage""（巨噬细胞）并标注为 ""monocyte/macrophage""，这与 TAM 的特性最为接近。其他候选组织和细胞类型均未明确涉及巨噬细胞或与肿瘤相关的背景。",found
tumor,dc3,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor
    - 原始细胞类型: dc3

    候选匹配:
候选组织 1: thymus
  候选细胞 1: cell_ontology_class='dn3 thymocyte', free_annotation='double negative alpha beta t cell (dn1)'

候选组织 2: pancreas
  候选细胞 1: cell_ontology_class='pancreatic ductal cell', free_annotation='pancreatic ductal cell'

候选组织 3: skin
  候选细胞 1: cell_ontology_class='muscle cell', free_annotation='muscle cells'

候选组织 4: fat
  候选细胞 1: cell_ontology_class='mast cell', free_annotation='mast cell'
  候选细胞 2: cell_ontology_class='leucocyte', free_annotation='leucocytes'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",thymus,"dn3 thymocyte
```","原始数据中的细胞类型 ""dc3"" 可能是一个简写或拼写错误，根据候选匹配中提供的信息，最接近的解释是 ""dn3 thymocyte""（双阴性胸腺细胞），这是一种在胸腺中发育的T细胞前体。因此，原始组织 ""tumor"" 也需要修正为与 ""dn3 thymocyte"" 相关的组织 ""thymus""。",found
tumor,dc3,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor
    - 原始细胞类型: dc3

    候选匹配:
候选组织 1: thymus
  候选细胞 1: cell_ontology_class='dn3 thymocyte', free_annotation='double negative alpha beta t cell (dn1)'

候选组织 2: pancreas
  候选细胞 1: cell_ontology_class='pancreatic ductal cell', free_annotation='pancreatic ductal cell'

候选组织 3: skin
  候选细胞 1: cell_ontology_class='muscle cell', free_annotation='muscle cells'

候选组织 4: fat
  候选细胞 1: cell_ontology_class='mast cell', free_annotation='mast cell'
  候选细胞 2: cell_ontology_class='leucocyte', free_annotation='leucocytes'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",fat,"leucocyte
```","原始数据中的细胞类型 ""dc3"" 很可能是指免疫细胞发育阶段的一种，而候选匹配中与免疫细胞相关的最佳选项是候选组织 4 (fat) 中的 ""leucocyte""（白细胞）。虽然 ""dc3"" 并未明确出现在候选匹配中，但根据上下文和领域知识，白细胞是更接近的类别。此外，肿瘤组织（tumor）通常与免疫细胞浸润相关，因此脂肪组织作为免疫细胞存在的背景也较为合理。",found
tumor,dc3,"
    你是一个生物医学专家，正在帮助标准化细胞和组织类型的标注。请根据以下原始数据和预检索得到的候选匹配，给出最合适的修正结果。

    原始数据:
    - 原始组织: tumor
    - 原始细胞类型: dc3

    候选匹配:
候选组织 1: thymus
  候选细胞 1: cell_ontology_class='dn3 thymocyte', free_annotation='double negative alpha beta t cell (dn1)'

候选组织 2: pancreas
  候选细胞 1: cell_ontology_class='pancreatic ductal cell', free_annotation='pancreatic ductal cell'

候选组织 3: skin
  候选细胞 1: cell_ontology_class='muscle cell', free_annotation='muscle cells'

候选组织 4: fat
  候选细胞 1: cell_ontology_class='mast cell', free_annotation='mast cell'
  候选细胞 2: cell_ontology_class='leucocyte', free_annotation='leucocytes'


    请严格按照如下格式输出：
    ```
    理由: <你的判断理由>
    修正组织: <修正后的组织类型>
    修正细胞: <修正后的细胞类型>
    ```
    ",thymus,"dn3 thymocyte
```","原始数据中的""tumor""组织和""dc3""细胞类型没有直接明确的候选匹配。然而，根据候选匹配中的信息，候选组织1（thymus）和候选细胞1（dn3 thymocyte）提供了与""dc3""最接近的语义关联，因为""dn3 thymocyte""是T细胞发育的一个阶段，可能与原始数据意图描述的免疫相关细胞类型相符。其他候选组织和细胞类型与原始数据无明显关联。",found
