names,scores,logfoldchanges,pvals,pvals_adj
SHMT2,-3.6425328,-18.58518,0.00026996860219464673,0.012573616781011751
CUX2,-3.645136,-5.7182465,0.0002672502259379694,0.012466735975410665
MRPL4,-3.648716,-9.410198,0.000263554335233589,0.012304079076289758
TBX3,-3.6552246,-4.351525,0.00025695700274766867,0.012005602183932741
BSDC1,-3.65555,-1.696249,0.0002566312358701105,0.011999905365904213
SLC37A4,-3.6588042,-3.5872066,0.00025339479896479867,0.011857990314036325
UBR2,-3.6604314,-1.7805908,0.00025179097204111253,0.011792310679443354
FAM177A1,-3.6620586,-4.8213024,0.000250196669217324,0.011726972863713266
UBN2,-3.6620586,-2.7301235,0.000250196669217324,0.011726972863713266
RABEP1,-3.664662,-3.921239,0.00024766546423051313,0.011626846793660533
TCEA1,-3.6649873,-3.0664961,0.0002473507578950217,0.011621340077637612
GOLGA8B,-3.6672654,-2.9851077,0.00024515829389649274,0.01152753095981352
RSRP1,-3.6672654,-28.460522,0.00024515829389649274,0.01152753095981352
AKR1A1,-3.6679163,0.6701365,0.000244535231918605,0.01152753095981352
TTC39C,-3.6685672,-2.3417199,0.0002439136556003187,0.011514993508573185
NDUFAB1,-3.6705196,-1.7076616,0.0002420578078379274,0.011436551482679604
DCAF5,-3.670845,-2.5781364,0.00024174979076284318,0.011431172837115323
BIRC2,-3.6773536,-11.547113,0.0002356661360212912,0.01115246417007509
GLYATL1,-3.67833,-26.50113,0.00023476607527582075,0.011118808408276401
TXNL1,-3.6802826,-1.6171124,0.00023297562233603648,0.01104289443391503
CERS2,-3.6802826,-14.51049,0.00023297562233603648,0.01104289443391503
SECISBP2,-3.6825607,-2.1989956,0.00023090295782086885,0.010980013834341317
POLR2I,-3.6835368,0.4616648,0.00023001998126652835,0.01094686846981449
SLC30A7,-3.6848385,-10.2529745,0.00022884760794217274,0.010908711481421626
LRP1,-3.6854894,-9.323063,0.000228263526573946,0.010889687041659806
PIAS2,-3.687442,-3.04098,0.00022651966631096634,0.010815257709429512
CHD6,-3.687442,-2.405137,0.00022651966631096634,0.010815257709429512
MT-TS2,-3.6877675,-4.762173,0.00022623024150733462,0.010815257709429512
RPL27A,-3.6897202,-13.202904,0.00022450096898621167,0.010745017922128685
ECI1,-3.6903708,-11.859584,0.0002239273075037691,0.010726282011999095
CDK2AP2,-3.6903708,-11.977238,0.0002239273075037691,0.010726282011999095
SRP9,-3.6929743,-31.984228,0.000221646393312509,0.010634330215409458
PKN2,-3.6936252,-3.5221558,0.00022107958244677725,0.01061578712776654
OPTN,-3.6955779,-2.4664507,0.0002193873037000487,0.010543126994956626
PDS5B,-3.6955779,-11.777948,0.0002193873037000487,0.010543126994956626
FBXW5,-3.6968794,-2.1307547,0.0002182658825309923,0.010506387984136972
ART4,-3.698832,-4.7390013,0.0002165938376186229,0.010434434714082104
RPS18,-3.7001338,-37.98135,0.00021548583065988418,0.010389558436484342
CDC14B,-3.703388,-4.5631022,0.00021273905353805722,0.01026553121457822
RAPGEF2,-3.7053406,-6.71521,0.00021110680526526904,0.010195125205878909
GPHN,-3.705666,-5.4198914,0.0002108359099960719,0.010190402316476808
XRCC5,-3.7069678,-18.279585,0.00020975559011945805,0.010146517329771976
SFPQ,-3.7072933,-1.4181751,0.00020948632362881837,0.010141825552655047
ETS1,-3.710222,-12.993923,0.00020707749161320062,0.010033458379645368
MCRIP2,-3.7121747,-3.3653417,0.000205486083344076,0.009964551669246915
ROCK2,-3.7128255,-11.472266,0.00020495817180319302,0.009947145568057685
MTDH,-3.7180324,-5.8385572,0.00020078051075866508,0.009752432894688624
TNS2,-3.7193341,-4.922117,0.0001997486670474056,0.009710325374963474
MMUT,-3.720636,-2.622162,0.00019872180695834117,0.009668390723667392
PUM2,-3.722263,-5.6118903,0.0001974452060431991,0.009614226037852051
KLF3,-3.7251918,-23.24273,0.00019516672098191567,0.00951114641076604
OSBP,-3.7258427,-9.621501,0.00019466375742072955,0.009502367661159493
AGO3,-3.7290971,-5.3448186,0.00019216715805061286,0.009388282650987201
PCYT2,-3.7303987,-3.6303933,0.0001911769693548336,0.009347664606245063
MON2,-3.731375,-1.6134394,0.00019043747680182825,0.009319247098357132
UBE3A,-3.7326767,-14.59452,0.00018945566804324626,0.009278914457326046
AES,-3.7339785,-3.4465857,0.00018847861821676574,0.00923874792208243
SMAD5,-3.7378836,-2.02576,0.00018557580857384912,0.009104039875618749
ZC3H15,-3.7391853,-5.820481,0.00018461758115763334,0.009079730161027463
SUZ12,-3.7398362,-2.1209018,0.00018414021352921594,0.009063824724469016
QDPR,-3.7417889,-13.541846,0.00018271506347133955,0.009001201495027413
HSPA9,-3.7430904,-15.631687,0.00018177073132061666,0.008962180027508126
ETFRF1,-3.7434158,-5.1010804,0.00018153536628429974,0.008958077965764229
DHX36,-3.745043,-3.010254,0.00018036283289815192,0.00890768454086762
IGF2R,-3.745694,-1.602625,0.00017989581634749894,0.00889207952004808
PDS5A,-3.7463448,-2.4195948,0.00017942993695854137,0.00887650452836078
ST13,-3.7473211,-18.197123,0.00017873324442836035,0.00885692432617641
RPL13A,-3.7476466,-45.18873,0.00017850157938278878,0.008852896359111016
PARP1,-3.7482975,-3.8958232,0.0001780390960677812,0.008837404372268364
CEBPZ,-3.7482975,-3.745825,0.0001780390960677812,0.008837404372268364
SUN2,-3.748623,2.816594,0.00017780827715930113,0.008837404372268364
TOB1,-3.749599,-8.60127,0.00017711750760261922,0.008813954076556376
HAO1,-3.7515516,-6.9930573,0.00017574353213243576,0.008752979472619707
ATP5F1B,-3.7528534,-11.76394,0.00017483312372740392,0.008722394910027347
BCKDHB,-3.754806,-3.6564507,0.0001734758235411655,0.008662020128811206
DNAJC3,-3.7580602,-1.6782165,0.0001712356560098986,0.008557421960358854
HYAL1,-3.7580602,-4.292607,0.0001712356560098986,0.008557421960358854
MAP3K11,-3.7590365,-4.0163198,0.0001705689296715227,0.008538599396056583
PLEKHA5,-3.7606637,-2.9838076,0.00016946314241654146,0.008490463994946209
EP400P1,-3.7606637,-2.714706,0.00016946314241654146,0.008490463994946209
MPRIP,-3.7606637,-3.2498693,0.00016946314241654146,0.008490463994946209
MGLL,-3.7635925,2.4618068,0.0001674896991108686,0.008413070466430746
DDX24,-3.766196,-2.062393,0.00016575369596038764,0.008332980428000018
MYO6,-3.7674978,-4.2613215,0.00016489205592848142,0.008296748147444188
ABCC9,-3.7681487,-4.4040766,0.00016446281786050104,0.008282229330579724
ZNF292,-3.7697756,-2.769724,0.00016339431746402572,0.008235465298893145
PPM1G,-3.77303,-1.320462,0.00016127688180811542,0.008142684418562396
MCC,-3.7743318,-5.6650667,0.00016043715926509426,0.008107240829129699
MAST4,-3.7756333,-9.261201,0.00015960155225746179,0.008071944485736062
TTPAL,-3.7762842,-2.2120247,0.00015918528621337963,0.00805781410093006
NHLRC2,-3.7788877,3.652127,0.00015753041727531631,0.007980908489671146
HOMER2,-3.782142,17.320951,0.0001554845963248797,0.00788404667152943
GUCD1,-3.7831182,-3.364232,0.00015487574314212494,0.00785994396446284
PINK1,-3.7837691,-3.9159386,0.0001544710884959178,0.007846171682273237
PHF14,-3.7857218,-10.103867,0.00015326308735416565,0.007791535364887506
ECH1,-3.786698,-18.292185,0.00015266242679715976,0.007767707057518405
ZYG11B,-3.7899523,-1.911876,0.0001506761902047454,0.007673276226084223
SLC31A1,-3.7922304,-15.512924,0.00014930032766082916,0.007609792458348928
CANX,-3.795159,-3.0802457,0.0001475487377270323,0.007533559575013349
PSMC5,-3.7961354,-2.2390568,0.00014696918696400962,0.007510482670634762
EPS8L2,-3.7974372,-14.652755,0.00014619978631002261,0.0074776554474987236
SERPIND1,-3.7974372,-4.9366803,0.00014619978631002261,0.0074776554474987236
UPF2,-3.7990644,-3.8886144,0.00014524336863662435,0.0074416685044717806
VKORC1,-3.7997153,-14.832133,0.0001448624537827645,0.007428617294591765
S100A16,-3.8003662,-23.290056,0.00014448247979753664,0.00741559161785613
HERC4,-3.8039458,-3.0301442,0.00014240934445703616,0.007321954679638183
BAIAP2,-3.8045967,-0.51098984,0.00014203543358791727,0.007309113614790813
DCUN1D4,-3.8062239,-3.675873,0.00014110469755533914,0.007267570905584266
DHX29,-3.8075256,-7.935334,0.00014036424779941703,0.007235764682969948
NDUFS8,-3.813058,-14.048971,0.00013725797421510432,0.007081837810730229
TTC14,-3.8179393,-2.1627893,0.00013457103253952343,0.006949295338247143
ACP1,-3.8185902,-11.849327,0.0001342165409611965,0.006937074421760878
PTGES3,-3.8208683,-2.031286,0.00013298273667370969,0.006879344207364929
RNF115,-3.8211937,-5.371563,0.0001328073537872891,0.006876313911572304
SLC25A4,-3.8211937,-3.398518,0.0001328073537872891,0.006876313911572304
HSPB1,-3.8211937,-10.873163,0.0001328073537872891,0.006876313911572304
MRPS18B,-3.8247733,-8.605565,0.00013089247189496407,0.006801094281073729
UFD1,-3.8250988,-2.1778948,0.0001307196879111445,0.006798116631916145
ADH6,-3.8257496,-4.3088627,0.00013037476453747705,0.006786173641309704
A1BG,-3.8270514,-7.6204185,0.00012968748919915595,0.0067563738842073544
NDUFB11,-3.8270514,-15.606209,0.00012968748919915595,0.0067563738842073544
CYP1A2,-3.8273768,-9.116447,0.00012951620462643546,0.0067563738842073544
MCFD2,-3.8273768,-11.481855,0.00012951620462643546,0.0067563738842073544
GSTA2,-3.828353,-7.4649944,0.0001290036291746592,0.006744621358358958
HAL,-3.8296547,-4.7345104,0.0001283231686451078,0.006720983041047593
SLC25A1,-3.831282,-3.7245505,0.0001274773495325236,0.006682628287604332
SLCO2B1,-3.8316073,-2.1070035,0.0001273088174651792,0.006679741607999197
AC003681.1,-3.834536,-10.180929,0.00012580145030807732,0.006606540035358173
PCBD1,-3.8407195,-15.324454,0.00012267430047161728,0.006453830266992055
SLCO1B1,-3.8416955,-3.4803808,0.00012218729020558027,0.006433958653311727
RPS19BP1,-3.8465772,-2.2281888,0.0001197794593104749,0.006312817161689935
CCDC14,-3.8491805,-10.028599,0.00011851364655763787,0.006251701050939195
EIF3B,-3.8504822,-1.7875363,0.00011788548059908855,0.006224141921855016
PATJ,-3.8537366,-4.2497597,0.00011632877398634641,0.0061474640256518965
KIF22,-3.8576417,-3.845762,0.00011448631551370517,0.00605553404698277
URI1,-3.8579671,-2.2611232,0.00011433402613163773,0.006052917372634454
ELK4,-3.8615468,-1.9904056,0.0001126714050431495,0.005975644698099289
MLYCD,-3.8621976,-8.904113,0.00011237157116319657,0.005965116676625232
HM13,-3.862523,-1.6013414,0.00011222193661844714,0.005962550007877242
GOT2,-3.8638248,-5.775047,0.00011162527593077579,0.0059362059566800095
SIVA1,-3.8644757,-13.081709,0.00011132806900308816,0.005925753546303617
CREB3L3,-3.8644757,1.3369207,0.00011132806900308816,0.005925753546303617
CDK13,-3.8657775,-3.9094744,0.00011073589320987671,0.005904911262015799
NDUFS2,-3.869357,-21.384512,0.00010912269453278623,0.005824164122525045
ANAPC5,-3.8713098,-4.3151793,0.00010825213938732153,0.005782943235691123
USO1,-3.872286,-1.8808594,0.00010781932310624939,0.005765053180077113
CCNC,-3.8732624,-20.533756,0.00010738813998444806,0.005747218000804052
GCLC,-3.8732624,-1.0692878,0.00010738813998444806,0.005747218000804052
MKLN1,-3.876842,-3.700097,0.00010582101501804468,0.0056840174763798275
CTPS1,-3.8784692,-2.51201,0.00010511584223708525,0.005651296468033981
RPS6KA3,-3.8817234,-5.2074347,0.0001037187792712615,0.005581283853472728
CWC15,-3.8820488,-2.0966268,0.00010358004092516871,0.005578917666298886
GJB1,-3.883676,-5.783975,0.00010288897249989325,0.005546770889257066
CYP2C18,-3.8879066,-3.387612,0.00010111250418997793,0.005461002863911927
CHCHD10,-3.8879066,-4.1989107,0.00010111250418997793,0.005461002863911927
EWSR1,-3.8892083,-3.0658479,0.00010057174960082814,0.0054467883155480705
ABHD2,-3.8895338,-2.04962,0.00010043698813495888,0.005444498610962273
EPAS1,-3.8940897,-7.711881,9.856813551737921e-05,0.005348116256136511
RERE,-3.8940897,-1.1838373,9.856813551737921e-05,0.005348116256136511
BMS1P1,-3.8947406,-4.5798216,9.830385203039482e-05,0.005343626748872892
ACOX1,-3.897995,-2.7791245,9.699243936066486e-05,0.005277213405880166
MTMR4,-3.8992968,6.4596176,9.647251378635615e-05,0.0052537806536566015
CDC42BPB,-3.8996222,-2.9628007,9.634294418397446e-05,0.005251582522324608
CCND1,-3.9005983,-3.2194579,9.595522055594039e-05,0.005235295490387591
KRT18,-3.9022255,-32.760105,9.531228678187745e-05,0.005205041115815515
GPI,-3.9028764,-27.169651,9.505625404770805e-05,0.0051958789933041535
SDF2L1,-3.9032018,-7.6644483,9.492848135997649e-05,0.005193717191135517
EDF1,-3.9038527,-32.927685,9.467342238018697e-05,0.005184580814438704
GCDH,-3.9103613,-17.50636,9.215817894273652e-05,0.005056246033885274
CNDP2,-3.9106867,-28.772413,9.203408845737202e-05,0.005054148122654376
KLHDC2,-3.9145918,-2.350627,9.055725936696915e-05,0.004977689877622291
PSMD4,-3.9188225,-2.1912751,8.898263426364576e-05,0.004895708111309184
ARHGAP35,-3.9194734,-1.4503318,8.874269224490339e-05,0.004887074174422323
GCSH,-3.923704,-4.0731993,8.719790507627678e-05,0.0048064987564048825
CNOT6L,-3.925982,-4.298531,8.637665529335185e-05,0.004765692312202084
PPP4R3B,-3.9285853,2.0543258,8.544703405744275e-05,0.004723255300433478
TUBB4B,-3.9285853,-39.14635,8.544703405744275e-05,0.004723255300433478
APP,-3.9285853,-3.2136517,8.544703405744275e-05,0.004723255300433478
ZNF22,-3.9302125,-2.714706,8.487083019169899e-05,0.0047090912095997355
ZNF91,-3.9328158,-6.4592094,8.395653490732195e-05,0.0046627558584849465
AHCYL1,-3.936721,0.742153,8.260252711045714e-05,0.004591889302164883
SLC27A2,-3.9386737,-5.391435,8.193328798385426e-05,0.00455899117543431
MAGI2-AS3,-3.9389992,-28.660553,8.182224759191518e-05,0.00455711988243713
DAAM1,-3.9409516,0.009063775,8.115898648289473e-05,0.004524459786219709
GGCX,-3.9422534,-3.5876467,8.071963923064664e-05,0.004504232380576462
UBR4,-3.9438806,-6.1312017,8.017361631058073e-05,0.004478008341749419
NDUFAF8,-3.944206,-4.663655,8.006483152871661e-05,0.004476179137792542
RFC1,-3.9458332,-7.710227,7.952299740714898e-05,0.004450112982280286
GCLM,-3.9464839,-3.885467,7.93072358738246e-05,0.004442261632628026
PDE3B,-3.9484365,-2.663814,7.866326693064437e-05,0.004410387165911461
C11orf58,-3.9500637,-6.278726,7.813040559906621e-05,0.004384687299920904
YWHAE,-3.9523418,-3.805445,7.739013048842771e-05,0.004347287196425323
TPM1,-3.9533179,-6.7322335,7.707490414378016e-05,0.004337858132833976
CEP350,-3.9546196,-0.9197123,7.665649049862728e-05,0.00431843789057817
DDX46,-3.9559214,-2.3177948,7.624022522855129e-05,0.004299101589276642
MPHOSPH8,-3.9568977,0.121219866,7.592942993171758e-05,0.004285681246481509
BDP1,-3.9627554,-2.6221662,7.408967172572355e-05,0.004189874134959986
APOF,-3.9666605,-39.509903,7.288667486476077e-05,0.004125806297392756
ZNF652,-3.9676368,-2.1118438,7.258882538677899e-05,0.004112901011087276
HSP90AA1,-3.9682877,-55.5843,7.239089905120026e-05,0.004105637983761233
PAICS,-3.969264,-23.094582,7.209496643176311e-05,0.004092797178242907
FAH,-3.9715421,-25.236973,7.140890090032398e-05,0.004057762544403544
PGPEP1,-3.9718676,-2.4190562,7.131139716570727e-05,0.004056137150864916
DECR2,-3.9721928,-3.8198128,7.121401937939075e-05,0.00405451578420187
SYNRG,-3.9744709,-2.499757,7.053588864812e-05,0.004019794544738455
MRPS26,-3.9747963,-5.0949616,7.043951297638825e-05,0.004018191985387574
NSD3,-3.976098,-2.1987472,7.005525461055404e-05,0.0040001482433785806
XIAP,-3.976098,-1.9054234,7.005525461055404e-05,0.0040001482433785806
HSPA5,-3.980003,-79.446434,6.891434331366359e-05,0.0039426505256320455
SENP6,-3.981305,-8.6761265,6.853796230377509e-05,0.00392493175177358
LAMB1,-3.9832575,-28.648193,6.797703577113345e-05,0.003896599898584836
LINC00844,-3.9832575,-30.607998,6.797703577113345e-05,0.003896599898584836
TAF1D,-3.9868371,-2.073062,6.695993455990877e-05,0.003845786680528614
OTULIN,-3.9891152,-7.5975347,6.632020462791238e-05,0.0038127641078566426
CCAR1,-3.9897661,-11.020798,6.613848972662763e-05,0.003806034105773772
SEL1L,-3.990417,-4.9327526,6.5957246085972e-05,0.0037993180793357843
TARS,-3.994973,-1.8298138,6.470163999293554e-05,0.003730642063059858
U2SURP,-3.9952984,2.822725,6.461282500166483e-05,0.0037291735371058907
ILF3,-4.0011563,-11.244563,6.303375316103737e-05,0.0036416065246224435
KAT6A,-4.0011563,-5.4838276,6.303375316103737e-05,0.0036416065246224435
DHODH,-4.0044103,-3.7055252,6.217234823289994e-05,0.0035989047595583277
FBP1,-4.0044103,-6.3910565,6.217234823289994e-05,0.0035989047595583277
PSMA3,-4.004736,-1.3104466,6.208682338050252e-05,0.0035989047595583277
PCMTD1,-4.005061,-13.718859,6.200140991656493e-05,0.0035989047595583277
DNAJC21,-4.005061,-2.2689939,6.200140991656493e-05,0.0035989047595583277
BPHL,-4.005387,-3.6262567,6.191610770504747e-05,0.0035989047595583277
PTPRF,-4.006363,-3.0632992,6.166086722692249e-05,0.003590479973935635
HBB,-4.0105934,-105.70701,6.0566292235269874e-05,0.003530235271178552
STAU1,-4.0105934,-5.1926003,6.0566292235269874e-05,0.003530235271178552
PPARGC1A,-4.0112443,-15.484898,6.0399537892772406e-05,0.003527500789432055
KMT2A,-4.011895,-3.8555646,6.023321833715211e-05,0.0035212805993129538
AC124319.1,-4.013848,-3.6190891,5.973685776988629e-05,0.0034957344104505025
SLC22A7,-4.0164514,-2.6507115,5.90810664598914e-05,0.003460798390541102
PSMB7,-4.018729,-7.336608,5.85128471895344e-05,0.0034343482692401695
NR1I2,-4.019055,-5.0057735,5.843209674959955e-05,0.0034330314727035183
DSTN,-4.022309,-6.4420323,5.7630376073613984e-05,0.0033893109285251305
SEC14L2,-4.0249124,-11.56248,5.699651235132413e-05,0.0033553846821224517
SF3B1,-4.025889,-14.291881,5.676052039245338e-05,0.003344836672175906
EIF4G1,-4.02654,-44.873646,5.6603706924487406e-05,0.003338938102850274
SERPINA6,-4.0271907,-4.7328143,5.644730388106486e-05,0.003333051935284141
SMAD4,-4.0307703,-5.1466336,5.559437854595275e-05,0.00328598500502032
HAO2,-4.033374,-7.878991,5.498175308240945e-05,0.0032563136860779113
UGT2B15,-4.035326,-6.1464353,5.4526486964014955e-05,0.0032326025051073117
DMGDH,-4.035977,-6.837514,5.437552691219218e-05,0.003226902489234631
NDUFV3,-4.035977,-0.930971,5.437552691219218e-05,0.003226902489234631
GLG1,-4.0369534,-16.110909,5.414982908462496e-05,0.0032200004426382535
FAM8A1,-4.0376043,-2.8781056,5.3999857278145244e-05,0.003214329219377564
ZHX1,-4.039882,-2.7016861,5.347804915894219e-05,0.0031864906416871727
SLC9A3R1,-4.04216,-14.885346,5.296102114550059e-05,0.0031620844978048884
AKR1C4,-4.0444384,-6.160144,5.244873210734049e-05,0.003137862661747088
SERPINA10,-4.046391,-3.5024927,5.2013368117160755e-05,0.0031149816694376943
CFL2,-4.046716,-6.040168,5.1941141242017956e-05,0.003113823813561708
PIK3C2G,-4.048018,-6.1542096,5.165318311226972e-05,0.003102880499815631
GPS1,-4.0493197,-6.6940575,5.136673835189208e-05,0.0030888252163185767
ABCD3,-4.050296,-13.203915,5.1152893434866665e-05,0.0030791112847756655
RALGAPA1,-4.055503,-6.558661,5.002656412350469e-05,0.0030143949129485376
APMAP,-4.056479,-24.742636,4.981801151311201e-05,0.003004904034607483
PER3,-4.0577807,-1.1159298,4.9541223075358674e-05,0.0029912736435347333
SPATS2L,-4.0587573,-8.466738,4.93345890637097e-05,0.002981855501212105
DEXI,-4.059408,-5.0057735,4.919728722741324e-05,0.0029766128459175925
PSMC3,-4.0607095,-14.292061,4.89237695168474e-05,0.0029631093739267552
EPS8,-4.062988,2.1169028,4.8448578971234556e-05,0.0029373510237245912
LARP7,-4.066893,-1.8615098,4.7644130772850285e-05,0.0028915566789666975
ACMSD,-4.0675435,-1.9659677,4.751129348768172e-05,0.0028864704309802093
MARC2,-4.069171,-3.1245365,4.718073490159868e-05,0.0028693490327036304
ANKRD17,-4.0711236,-2.3308191,4.6786942913520865e-05,0.002848342636317449
SAMD5,-4.0717745,-28.768589,4.665637293685266e-05,0.002843334031876311
ALDH2,-4.0740523,-29.875065,4.6202093762338174e-05,0.00281856710858948
SPOP,-4.075354,-20.709467,4.5944392164595874e-05,0.00280866704748677
SAA4,-4.077632,-9.243631,4.549669115474179e-05,0.0027870865850984903
HELZ,-4.0779576,-2.3762443,4.543307261891201e-05,0.0027860885261201565
EBPL,-4.0779576,-8.795496,4.543307261891201e-05,0.0027860885261201565
PARP9,-4.0808864,-2.0136237,4.4864289913382054e-05,0.0027569527632576216
C9orf3,-4.0812116,-3.3841648,4.480151037313301e-05,0.0027559716987109093
IQGAP2,-4.0825133,-0.78678185,4.455122442411512e-05,0.0027434420312213987
TMEM245,-4.084141,-3.354108,4.424023169007155e-05,0.002727143915805772
GPT,-4.0899982,-3.4500573,4.313762154259242e-05,0.0026647552782921467
ZHX3,-4.091951,-6.558316,4.27759143567323e-05,0.0026451870569126367
CNPY2,-4.0961814,-2.9784858,4.2002061466413125e-05,0.00260006452000814
MAGI1,-4.100412,-4.8276825,4.1241503312018176e-05,0.002558363856668609
OAF,-4.1020393,-3.6655471,4.0952475347254977e-05,0.002543114160013608
TMEM37,-4.1030154,-4.6803646,4.077998224996645e-05,0.0025350766156869327
LPIN1,-4.1036663,-3.466479,4.066537011106361e-05,0.002530624036404138
PCSK6,-4.1059446,-5.737545,4.026663006182411e-05,0.0025111191861648145
MYDGF,-4.1088734,-11.301156,3.975941434776169e-05,0.0024821174153263318
HDGF,-4.1153817,-0.7208101,3.865389156321105e-05,0.0024156630534248776
IFITM3,-4.117009,-27.010607,3.838210500228129e-05,0.002401226909122529
ATP5PF,-4.1179852,-11.215321,3.8219904808994975e-05,0.002393623187346313
CYC1,-4.120914,-9.308781,3.773719915343787e-05,0.0023684316782120332
ZNF587,-4.1231923,-3.7847953,3.736576846795303e-05,0.002347623041310987
SELENOW,-4.124494,-9.314541,3.7155083359627516e-05,0.002336880082672299
CFAP97,-4.1264462,-7.5169964,3.684116914755715e-05,0.0023196145750980636
PPP1R16A,-4.128399,-13.4537525,3.652977404382826e-05,0.002302470875760353
AK4,-4.1310024,-4.6249657,3.611846629973443e-05,0.0022814314496409508
GCC2,-4.1316533,-28.08932,3.601632857600848e-05,0.002277423483640837
LRBA,-4.13263,-6.9126706,3.586363607117029e-05,0.0022702067263546183
RBM39,-4.1384873,-11.858849,3.4960310915262405e-05,0.0022154074311964453
OGA,-4.138813,-6.8719835,3.4910765106436265e-05,0.002214651661439551
CMBL,-4.14044,-7.173178,3.466403469216236e-05,0.002201371868746061
IGFBP2,-4.1417418,-5.301401,3.446784366131656e-05,0.0021912764107361836
PDIA6,-4.149552,-2.7573185,3.331266412072613e-05,0.0021224204943583844
IL32,-4.149552,-14.474644,3.331266412072613e-05,0.0021224204943583844
NAP1L4,-4.1508536,-2.159235,3.312374602001191e-05,0.0021149619611693067
PRDX5,-4.1515045,-14.822876,3.302966904974991e-05,0.002111244969553504
COL27A1,-4.15183,-3.578479,3.2982725801372295e-05,0.002110535943398682
CCDC25,-4.1521554,-6.593458,3.29358459365065e-05,0.0021098294344745784
AMDHD1,-4.1521554,-1.7331079,3.29358459365065e-05,0.0021098294344745784
UGT1A1,-4.1573625,-5.447843,3.2194322758876345e-05,0.002071344022748689
DCAF6,-4.1599655,-2.2187667,3.1829536033092984e-05,0.0020501146458076413
MT-TE,-4.1651726,-5.298709,3.111171086409403e-05,0.0020082745817644907
MRPL27,-4.167125,-13.346855,3.084651366828277e-05,0.001993341668113948
SERPINA4,-4.1729827,-5.0626564,3.0063750857242518e-05,0.0019470330175642102
MRPL19,-4.176563,-17.086975,2.9594728659736747e-05,0.0019187683658576018
RND3,-4.1778646,-4.0022125,2.9425905945116943e-05,0.0019099262215976124
ITSN1,-4.1788406,-7.284989,2.9299890050173942e-05,0.001903846056571457
UBC,-4.190231,-22.824898,2.7867101483351256e-05,0.0018167621974804966
ABCB4,-4.1947865,-12.838741,2.731285081988067e-05,0.0017826025806722563
MAVS,-4.195763,-10.053796,2.7195454285334163e-05,0.0017769105369340977
MLEC,-4.196414,-3.9863675,2.7117456657207503e-05,0.0017737829704553396
FGGY,-4.198692,-4.0303073,2.6846136714678962e-05,0.0017579889526063966
SUMF2,-4.2016206,-14.371477,2.6501088535561765e-05,0.001737326372036215
ZRANB2,-4.206502,-3.5782228,2.5935362229155235e-05,0.0017021346426202549
RSBN1L,-4.2097564,-2.5287464,2.5564612864293638e-05,0.001679674954599293
ADD1,-4.213336,-15.846663,2.516261251677595e-05,0.0016551094959358663
CTCF,-4.2143126,-2.833119,2.5054024053291982e-05,0.0016498102863728176
IL1RAP,-4.2182174,-2.330149,2.462411151942535e-05,0.0016233162879603252
TUT7,-4.2182174,-1.4900625,2.462411151942535e-05,0.0016233162879603252
DLC1,-4.218543,-3.5068963,2.4588604028951686e-05,0.0016233162879603252
CROCCP2,-4.22017,-15.475491,2.441179600521953e-05,0.0016165606645976082
MAOA,-4.2211466,-4.9736195,2.430629246991389e-05,0.0016113867541709805
JADE1,-4.221472,-16.91492,2.427122112844461e-05,0.001610875747273432
HMGB1,-4.2234244,-31.33348,2.4061801998765717e-05,0.0015987791012046701
GPM6A,-4.2240753,-4.272627,2.3992378479838697e-05,0.001595967594472434
ETNK2,-4.226353,-31.15644,2.37508939182112e-05,0.001581691317833816
AC112206.2,-4.227004,-7.2780952,2.368232422726255e-05,0.001578911016148297
CFDP1,-4.230584,-2.056743,2.330854529737011e-05,0.0015557529043720843
SCD,-4.232211,-9.01047,2.3140507786812932e-05,0.0015462902308849913
NF1,-4.2348146,-2.2689939,2.2874043321383205e-05,0.0015302215117384422
C1QBP,-4.2364416,-2.7651105,2.2708988609790653e-05,0.0015209080312381976
CLINT1,-4.2367673,0.5437885,2.267611396696273e-05,0.0015204360241857584
GATAD1,-4.2377434,-14.169337,2.2577761574660253e-05,0.001515567644127992
EBNA1BP2,-4.2383943,-3.1695213,2.2512419004803863e-05,0.0015129065146264878
EIF1AX,-4.2416487,-1.9496058,2.218839688712122e-05,0.0014928353425655155
TXN2,-4.2455535,-6.8397346,2.1805428619662856e-05,0.001470430220892958
FAM210B,-4.2455535,-3.1647027,2.1805428619662856e-05,0.001470430220892958
GLUD1,-4.2468553,-3.4463232,2.1679176746432926e-05,0.001465273404204944
GLRX5,-4.248157,-2.5677292,2.155362089416028e-05,0.0014584616805048457
ATP1B1,-4.249459,-2.5553157,2.1428757437290157e-05,0.0014516811856539373
STEAP3,-4.2507606,-4.1896048,2.1304582767920985e-05,0.0014449317828888347
RBPMS,-4.254991,-2.5543995,2.090572875749288e-05,0.0014211550253505842
SCARB2,-4.2553167,-2.339887,2.0875343949015e-05,0.00142073005581331
CCDC82,-4.2553167,-9.198611,2.0875343949015e-05,0.00142073005581331
KIAA0355,-4.255642,0.019062808,2.0845001188471404e-05,0.00142073005581331
PTPN11,-4.2559676,-2.1904957,2.081470042088339e-05,0.00142073005581331
MASP2,-4.259547,-7.3391075,2.0484147855613863e-05,0.0014022113770464978
KLKB1,-4.263127,-4.7327785,2.0158597320383415e-05,0.0013815327406879762
TJP1,-4.2650795,-6.100275,1.9983106955508366e-05,0.00137110198889368
KRR1,-4.2650795,-2.7164032,1.9983106955508366e-05,0.00137110198889368
