original,corrected,candidates,reason
SIX3/6,SIX3,"[{'symbol': 'SIX3-AS1', 'alias_symbol': 'SIX3OS', 'prev_symbol': '', 'name': 'SIX3 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'SIX3', 'alias_symbol': '', 'prev_symbol': 'HPE2', 'name': 'SIX homeobox 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP10-6', 'alias_symbol': 'KRTAP18.6 KAP18.6 KAP10.6', 'prev_symbol': 'KRTAP18-6', 'name': 'keratin associated protein 10-6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'KRTAP19-6', 'alias_symbol': 'KAP19.6', 'prev_symbol': '', 'name': 'keratin associated protein 19-6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MIR1302-6', 'alias_symbol': 'hsa-mir-1302-6', 'prev_symbol': 'MIRN1302-6', 'name': 'microRNA 1302-6', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""SIX3"" 的名称和别名信息与原始标记 ""SIX3/6"" 最为接近。虽然原始标记包含 ""6""，但没有其他候选信息明确表明其与 ""SIX3"" 有关联。因此，选择 ""SIX3"" 作为标准化结果。"
CD56 NCAM1 ,NCAM1,"[{'symbol': 'NCAM1-AS1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'NCAM1 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NCAM1', 'alias_symbol': 'NCAM CD56', 'prev_symbol': '', 'name': 'neural cell adhesion molecule 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NCAM1-AS2', 'alias_symbol': 'RP11-629G13.1', 'prev_symbol': '', 'name': 'NCAM1 antisense RNA 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-TL2', 'alias_symbol': 'TRNL2', 'prev_symbol': 'MTTL2', 'name': 'mitochondrially encoded tRNA-Leu (CUN) 2', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第二个候选信息的'symbol'为'NCAM1'，其'alias_symbol'包含'CD56'，这与原始标记""CD56 NCAM1""完全匹配。因此，选择该候选信息的'symbol'作为标准化结果。"
ganglioside,GM2A,"[{'symbol': 'GDAP1L1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'ganglioside induced differentiation associated protein 1 like 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GDAP1', 'alias_symbol': 'CMT4 CMT2K', 'prev_symbol': 'CMT4A', 'name': 'ganglioside induced differentiation associated protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GDAP2', 'alias_symbol': 'FLJ20142 dJ776P7.1 MACROD3', 'prev_symbol': '', 'name': 'ganglioside induced differentiation associated protein 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GM2A', 'alias_symbol': 'SAP-3 GM2-AP GM2AP', 'prev_symbol': '', 'name': 'ganglioside GM2 activator', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HPR', 'alias_symbol': 'HPR', 'prev_symbol': 'MTHPR', 'name': 'mitochondrially encoded replication primer', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""ganglioside""与多个基因符号相关联。经过比较，""GM2A""的名称为""ganglioside GM2 activator""，其中明确包含了原始标记""ganglioside""，并且其功能描述也直接与ganglioside相关，因此认为它是最匹配的结果。"
GD2,GD2,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，没有找到与原始标记""GD2""相关的匹配信息。候选信息中的符号、别名或先前符号均未包含""GD2""或其可能的变体，因此无法进行标准化。"
NuMA,NUMA1,"[{'symbol': 'NUMA1', 'alias_symbol': 'NUMA', 'prev_symbol': '', 'name': 'nuclear mitotic apparatus protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，第一个条目'symbol'为'NUMA1'，其'alias_symbol'包含'NUMA'，这与原始标记'NuMA'相匹配（大小写不敏感）。其他条目没有与此相关的匹配信息。因此选择'NUMA1'作为标准化结果。
CD140b/PDGFRB,PDGFRB,"[{'symbol': 'PDGFRB', 'alias_symbol': 'JTK12 CD140b PDGFR1', 'prev_symbol': 'PDGFR', 'name': 'platelet derived growth factor receptor beta', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP1', 'alias_symbol': '', 'prev_symbol': 'MTHSP1', 'name': 'mitochondrially encoded major H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND3', 'alias_symbol': 'ND3 NAD3', 'prev_symbol': 'MTND3', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 3', 'alias_name': '', 'prev_name': ''}]","原始标记""CD140b/PDGFRB""中包含""CD140b""和""PDGFRB""，在候选信息中，第一个条目{'symbol': 'PDGFRB', 'alias_symbol': 'JTK12 CD140b PDGFR1'}的'symbol'为'PDGFRB'，且其'alias_symbol'中明确包含了""CD140b""，这与原始标记完全匹配。其他候选信息与原始标记无关。"
CD56/NCAM1,NCAM1,"[{'symbol': 'NCAM1-AS1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'NCAM1 antisense RNA 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NCAM1', 'alias_symbol': 'NCAM CD56', 'prev_symbol': '', 'name': 'neural cell adhesion molecule 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NCAM1-AS2', 'alias_symbol': 'RP11-629G13.1', 'prev_symbol': '', 'name': 'NCAM1 antisense RNA 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-TL2', 'alias_symbol': 'TRNL2', 'prev_symbol': 'MTTL2', 'name': 'mitochondrially encoded tRNA-Leu (CUN) 2', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第二个条目{'symbol': 'NCAM1', 'alias_symbol': 'NCAM CD56', 'prev_symbol': '', 'name': 'neural cell adhesion molecule 1', 'alias_name': '', 'prev_name': ''}的'symbol'为'NCAM1'，并且其'alias_symbol'包含'CD56'，这与原始标记""CD56/NCAM1""完全匹配。因此选择该条目的'symbol'作为标准化结果。"
HIST1H4C,H4C3,"[{'symbol': 'H4C3', 'alias_symbol': 'H4/g dJ221C16.1', 'prev_symbol': 'H4FG HIST1H4C', 'name': 'H4 clustered histone 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个候选信息的'prev_symbol'字段包含了原始标记""HIST1H4C""，这表明该候选信息与原始标记具有直接的关联性。因此，选择其'symbol'字段""H4C3""作为标准化结果。"
CD16 FCRG3A ,FCGR3A,"[{'symbol': 'FCGR3A', 'alias_symbol': 'CD16 CD16a FcgammaRIIIa FcGRIIIA', 'prev_symbol': 'FCGR3 FCG3', 'name': 'Fc gamma receptor IIIa', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FCGR3B', 'alias_symbol': 'CD16 CD16b FcgammaRIIIb FcRIIIb', 'prev_symbol': 'FCGR3 FCG3', 'name': 'Fc gamma receptor IIIb', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CO1', 'alias_symbol': 'COX1 COI', 'prev_symbol': 'MTCO1', 'name': 'mitochondrially encoded cytochrome c oxidase I', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CO2', 'alias_symbol': 'COX2 CO2', 'prev_symbol': 'MTCO2', 'name': 'mitochondrially encoded cytochrome c oxidase II', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}]","原始标记""CD16 FCRG3A""中包含""CD16""和""FCRG3A""，通过分析候选信息列表，第一个候选信息{'symbol': 'FCGR3A', 'alias_symbol': 'CD16 CD16a FcgammaRIIIa FcGRIIIA'}的别名中同时包含""CD16""和""FCGR3A""的变体拼写(FcgammaRIIIa/FcGRIIIA)，因此它是最匹配的结果。"
CD3 CD3D,CD3D,"[{'symbol': 'CD3D', 'alias_symbol': 'CD3DELTA CD3-DELTA', 'prev_symbol': 'T3D', 'name': 'CD3 delta subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD3G', 'alias_symbol': 'CD3-GAMMA CD3GAMMA', 'prev_symbol': '', 'name': 'CD3 gamma subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD3E', 'alias_symbol': 'CD3epsilon CD3-epsilon', 'prev_symbol': '', 'name': 'CD3 epsilon subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CD247', 'alias_symbol': 'CD3H CD3Q TCRZ CD3-ZETA CD3ZETA', 'prev_symbol': 'CD3Z', 'name': 'CD247 molecule', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","原始标记""CD3 CD3D""中包含""CD3D""，而在候选信息列表中，有一个条目'symbol'为""CD3D""，并且其'alias_symbol'包含""CD3DELTA""和""CD3-DELTA""，这与原始标记中的""CD3D""直接匹配。因此，根据规则，选择该候选信息的'symbol'作为标准化结果。"
CD3G ,CD3G,"[{'symbol': 'CD3G', 'alias_symbol': 'CD3-GAMMA CD3GAMMA', 'prev_symbol': '', 'name': 'CD3 gamma subunit of T-cell receptor complex', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-LIPCAR', 'alias_symbol': 'uc022bqs.1 LIPCAR', 'prev_symbol': '', 'name': 'mitochondrially encoded long non-coding cardiac associated RNA', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，第一个条目'symbol'为'CD3G'，与原始标记""CD3G ""（去掉尾部空格后）完全匹配。因此选择该条目的'symbol'作为标准化结果。"
CD16,CD16,"[{'symbol': 'FCGR3A', 'alias_symbol': 'CD16 CD16a FcgammaRIIIa FcGRIIIA', 'prev_symbol': 'FCGR3 FCG3', 'name': 'Fc gamma receptor IIIa', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FCGR3B', 'alias_symbol': 'CD16 CD16b FcgammaRIIIb FcRIIIb', 'prev_symbol': 'FCGR3 FCG3', 'name': 'Fc gamma receptor IIIb', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CO1', 'alias_symbol': 'COX1 COI', 'prev_symbol': 'MTCO1', 'name': 'mitochondrially encoded cytochrome c oxidase I', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-CO2', 'alias_symbol': 'COX2 CO2', 'prev_symbol': 'MTCO2', 'name': 'mitochondrially encoded cytochrome c oxidase II', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND6', 'alias_symbol': 'NAD6 ND6', 'prev_symbol': 'MTND6', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 6', 'alias_name': '', 'prev_name': ''}]","原始标记""CD16""在候选信息中出现了两次，分别对应基因符号""FCGR3A""和""FCGR3B""。这两个基因都与""CD16""相关，但它们是不同的亚型（""CD16a""和""CD16b""）。由于原始标记未明确指定亚型，因此无法确定更具体的匹配结果。根据标准化工具的规则，当存在多个可能的标准化结果而无法进一步区分时，应返回原始标记名称。"
activation,LAT,"[{'symbol': 'FAP', 'alias_symbol': 'DPPIV', 'prev_symbol': '', 'name': 'fibroblast activation protein alpha', 'alias_name': '', 'prev_name': ''}, {'symbol': 'AVEN', 'alias_symbol': 'PDCD12', 'prev_symbol': '', 'name': 'apoptosis and caspase activation inhibitor', 'alias_name': '', 'prev_name': ''}, {'symbol': 'LAT', 'alias_symbol': 'LAT1', 'prev_symbol': '', 'name': 'linker for activation of T cells', 'alias_name': '', 'prev_name': ''}, {'symbol': 'YWHABP1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta pseudogene 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'YWHABP2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein beta pseudogene 2', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""activation""作为原始标记与多个候选信息的名称部分匹配，但最直接相关的应该是与T细胞激活相关的基因。候选信息中的""LAT""（linker for activation of T cells）明确提到了“activation”，并且其功能描述与“activation”高度相关。因此，选择""LAT""作为标准化结果。"
markers,markers,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记 ""markers"" 是一个通用术语，不是特定基因的名称或符号。在候选信息列表中，没有一个条目直接与 ""markers"" 匹配，也没有任何别名、曾用名或其他相关信息能够表明其与 ""markers"" 存在关联。因此，无法从候选信息中选择合适的标准化结果。"
and,and,"[{'symbol': 'WDHD1', 'alias_symbol': 'AND-1 CTF4 CHTF4', 'prev_symbol': '', 'name': 'WD repeat and HMG-box DNA binding protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PCOTH', 'alias_symbol': '', 'prev_symbol': 'C1QTNF9B-AS1', 'name': 'prostate and testis expressed opposite C1QTNF9B and MIPEP', 'alias_name': '', 'prev_name': ''}, {'symbol': 'RELCH', 'alias_symbol': 'HsT885 HsT3308 FLJ33841', 'prev_symbol': 'KIAA1468', 'name': 'RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PDLIM2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PDZ and LIM domain 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ILRUN', 'alias_symbol': 'FLJ22195 dJ391O22.4', 'prev_symbol': 'C6orf106', 'name': 'inflammation and lipid regulator with UBA-like and NBR1-like domains', 'alias_name': '', 'prev_name': ''}]","原始标记""and""是一个常见的英文单词，而不是一个明确的基因符号或名称。在候选信息列表中，没有一个候选信息直接表明其与""and""有明确的关联。尽管某些基因名称或别名中包含""and""（例如""WDHD1""的别名""AND-1""和""PCOTH""的名称中包含""and""），但这并不足以证明它们与原始标记完全匹配。因此，无法确定一个标准化结果。"
matricellular,matricellular,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记 ""matricellular"" 与候选信息列表中的任何条目均无直接匹配。候选信息中未出现与 ""matricellular"" 相关的基因符号、别名或名称，因此无法找到合适的标准化结果。"
proteins,proteins,"[{'symbol': 'NUB1', 'alias_symbol': 'BS4 NYREN18 NUB1L', 'prev_symbol': '', 'name': 'negative regulator of ubiquitin like proteins 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'GET1', 'alias_symbol': 'CHD5', 'prev_symbol': 'WRB', 'name': 'guided entry of tail-anchored proteins factor 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PGAP6', 'alias_symbol': 'M83', 'prev_symbol': 'TMEM6 TMEM8 TMEM8A', 'name': 'post-GPI attachment to proteins 6', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PGAP4', 'alias_symbol': 'MGC12992', 'prev_symbol': 'C9orf125 TMEM246', 'name': 'post-GPI attachment to proteins GalNAc transferase 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PGAP1', 'alias_symbol': 'FLJ12377 Bst1 SPG67', 'prev_symbol': '', 'name': 'post-GPI attachment to proteins inositol deacylase 1', 'alias_name': '', 'prev_name': ''}]","原始标记""proteins""是一个通用词汇，没有明确指向某个具体的基因。在候选信息列表中，虽然所有条目都与蛋白质相关，但没有一个条目的'symbol'、'alias_symbol'、'name'或其他字段能够直接表明其与""proteins""有特定的匹配关系。因此，无法确定最优标准化结果。"
genes,genes,"[{'symbol': 'MIR142HG', 'alias_symbol': '', 'prev_symbol': '', 'name': 'MIR142 host genes', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'cellular repressor of E1A stimulated genes 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'CREG1', 'alias_symbol': '', 'prev_symbol': 'CREG', 'name': 'cellular repressor of E1A stimulated genes 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-OHR', 'alias_symbol': '', 'prev_symbol': 'MTOHR', 'name': 'mitochondrially encoded heavy strand origin of replication', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}]","原始标记""genes""是一个非常通用的词汇，无法明确指向某个具体的基因符号。在候选信息列表中，没有任何一个条目直接表明其与""genes""有明确的对应关系。因此，无法找到匹配的标准结果。"
involved,SPIDR,"[{'symbol': 'SPIDR', 'alias_symbol': '', 'prev_symbol': 'KIAA0146', 'name': 'scaffold protein involved in DNA repair', 'alias_name': '', 'prev_name': ''}, {'symbol': 'NIHCOLE', 'alias_symbol': 'RP11-138J23.1', 'prev_symbol': 'LINC02163', 'name': 'ncRNA involved in NHEJ oncogenic ligation efficiency', 'alias_name': '', 'prev_name': ''}, {'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}]","在候选信息列表中，""involved""这个原始标记与'SPIDR'的名称'scaffold protein involved in DNA repair'以及'NIHCOLE'的名称'ncRNA involved in NHEJ oncogenic ligation efficiency'都包含了""involved""这个词。然而，""SPIDR""的名称更全面地描述了一个具体的生物学功能（DNA修复），而""NIHCOLE""则是一个长非编码RNA相关的名称。根据基因命名规则，我们倾向于选择具有明确功能且更常见的基因符号，因此选择""SPIDR""作为标准化结果。"
in,in,"[{'symbol': 'DAZ3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'deleted in azoospermia 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'DAZ4', 'alias_symbol': '', 'prev_symbol': '', 'name': 'deleted in azoospermia 4', 'alias_name': '', 'prev_name': ''}, {'symbol': 'RMEL3', 'alias_symbol': '', 'prev_symbol': '', 'name': 'enriched in melanoma 3', 'alias_name': '', 'prev_name': ''}, {'symbol': 'DIRC1', 'alias_symbol': '', 'prev_symbol': '', 'name': 'disrupted in renal carcinoma 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'AATBC', 'alias_symbol': '', 'prev_symbol': '', 'name': 'apoptosis associated transcript in bladder cancer', 'alias_name': '', 'prev_name': ''}]","原始标记""in""是一个非常简短的字符串，与候选信息中的任何'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name'或'prev_name'字段均无明显匹配。经过逐一比对，未发现与""in""相关的基因符号或名称。"
fenestration,fenestration,"[{'symbol': 'FADS2', 'alias_symbol': 'FADSD6 D6D TU13 DES6 SLL0262', 'prev_symbol': 'LLCDL2', 'name': 'fatty acid desaturase 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-HSP2', 'alias_symbol': '', 'prev_symbol': 'MTHSP2', 'name': 'mitochondrially encoded minor H-strand promoter', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND5', 'alias_symbol': 'ND5 NAD5', 'prev_symbol': 'MTND5', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 5', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4L', 'alias_symbol': 'ND4L NAD4L', 'prev_symbol': 'MTND4L', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L', 'alias_name': '', 'prev_name': ''}, {'symbol': 'MT-ND4', 'alias_symbol': 'ND4 NAD4', 'prev_symbol': 'MTND4 LHON', 'name': 'mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4', 'alias_name': '', 'prev_name': ''}]","原始标记""fenestration""在候选信息列表中没有找到任何匹配的'symbol'、'alias_symbol'、'prev_symbol'、'name'、'alias_name'或'prev_name'。因此，无法将原始标记标准化为候选信息中的任何结果。"
and,WDHD1,"[{'symbol': 'WDHD1', 'alias_symbol': 'AND-1 CTF4 CHTF4', 'prev_symbol': '', 'name': 'WD repeat and HMG-box DNA binding protein 1', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PCOTH', 'alias_symbol': '', 'prev_symbol': 'C1QTNF9B-AS1', 'name': 'prostate and testis expressed opposite C1QTNF9B and MIPEP', 'alias_name': '', 'prev_name': ''}, {'symbol': 'RELCH', 'alias_symbol': 'HsT885 HsT3308 FLJ33841', 'prev_symbol': 'KIAA1468', 'name': 'RAB11 binding and LisH domain, coiled-coil and HEAT repeat containing', 'alias_name': '', 'prev_name': ''}, {'symbol': 'PDLIM2', 'alias_symbol': '', 'prev_symbol': '', 'name': 'PDZ and LIM domain 2', 'alias_name': '', 'prev_name': ''}, {'symbol': 'ILRUN', 'alias_symbol': 'FLJ22195 dJ391O22.4', 'prev_symbol': 'C6orf106', 'name': 'inflammation and lipid regulator with UBA-like and NBR1-like domains', 'alias_name': '', 'prev_name': ''}]",在候选信息列表中，'WDHD1'的别名包含'AND-1'，这与原始标记'and'最为接近。虽然并非完全一致，但根据基因命名规则和别名信息，可以认为这是最匹配的结果。
